seed,chunk_size,selector,recall@1,answer_f1,gold_pair_coverage
0,182,anti_kt,0.05,0.01122932622932623,0.45
0,182,mmr,0.05,0.004232804232804233,0.0
0,195,greedy,0.05,0.01122932622932623,0.45
0,195,anti_kt,0.05,0.01122932622932623,0.45
0,195,mmr,0.05,0.004232804232804233,0.0
0,208,greedy,0.05,0.01122932622932623,0.45
0,208,anti_kt,0.05,0.01122932622932623,0.45
0,208,mmr,0.05,0.004232804232804233,0.0
0,221,greedy,0.05,0.01122932622932623,0.45
0,221,anti_kt,0.05,0.01122932622932623,0.45
0,221,mmr,0.05,0.004232804232804233,0.0
0,234,greedy,0.05,0.01122932622932623,0.45
0,234,anti_kt,0.05,0.01122932622932623,0.45
0,234,mmr,0.05,0.004232804232804233,0.0
0,247,greedy,0.05,0.01122932622932623,0.45
0,247,anti_kt,0.05,0.01122932622932623,0.45
0,247,mmr,0.05,0.004232804232804233,0.0
0,261,greedy,0.05,0.01122932622932623,0.45
0,261,anti_kt,0.05,0.01122932622932623,0.45
0,261,mmr,0.05,0.004232804232804233,0.0
0,274,greedy,0.05,0.01122932622932623,0.45
0,274,anti_kt,0.05,0.01122932622932623,0.45
0,274,mmr,0.05,0.004232804232804233,0.0
0,287,greedy,0.05,0.01122932622932623,0.45
0,287,anti_kt,0.05,0.01122932622932623,0.45
0,287,mmr,0.05,0.004232804232804233,0.0
0,300,greedy,0.05,0.01122932622932623,0.45
0,300,anti_kt,0.05,0.01122932622932623,0.45
0,300,mmr,0.05,0.004232804232804233,0.0
1,50,greedy,0.075,0.02401515151515152,0.35833333333333334
1,50,anti_kt,0.075,0.02401515151515152,0.35833333333333334
1,50,mmr,0.075,0.014510582010582012,0.008333333333333333
1,63,greedy,0.1,0.026020923520923517,0.65
1,63,anti_kt,0.1,0.026020923520923517,0.65
1,63,mmr,0.1,0.009232804232804233,0.016666666666666666
1,76,greedy,0.10833333333333334,0.02384929884929885,0.43333333333333335
1,76,anti_kt,0.10833333333333334,0.02384929884929885,0.43333333333333335
1,76,mmr,0.10833333333333334,0.011925111925111925,0.016666666666666666
1,89,greedy,0.15833333333333333,0.05349190161690163,0.9083333333333333
1,89,anti_kt,0.15833333333333333,0.05349190161690163,0.9083333333333333
1,89,mmr,0.15833333333333333,0.007804232804232804,0.025
1,103,greedy,0.14166666666666666,0.031478937728937735,0.95
1,103,anti_kt,0.14166666666666666,0.031478937728937735,0.95
1,103,mmr,0.14166666666666666,0.004232804232804233,0.016666666666666666
1,116,greedy,0.08333333333333333,0.02328153328153328,0.8416666666666667
1,116,anti_kt,0.08333333333333333,0.02328153328153328,0.8416666666666667
1,116,mmr,0.08333333333333333,0.01107041107041107,0.016666666666666666
1,129,greedy,0.09166666666666666,0.01542124542124542,0.6833333333333333
1,129,anti_kt,0.09166666666666666,0.01542124542124542,0.6833333333333333
1,129,mmr,0.09166666666666666,0.00868945868945869,0.008333333333333333
1,142,greedy,0.06666666666666667,0.01396062271062271,0.5166666666666667
1,142,anti_kt,0.06666666666666667,0.01396062271062271,0.5166666666666667
1,142,mmr,0.06666666666666667,0.0083994708994709,0.008333333333333333
1,155,greedy,0.09166666666666666,0.01939171939171939,0.43333333333333335
1,155,anti_kt,0.09166666666666666,0.01939171939171939,0.43333333333333335
1,155,mmr,0.09166666666666666,0.004232804232804233,0.0
1,168,greedy,0.06666666666666667,0.01122932622932623,0.43333333333333335
1,168,anti_kt,0.06666666666666667,0.01122932622932623,0.43333333333333335
1,168,mmr,0.06666666666666667,0.0031339031339031338,0.0
1,182,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,182,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,182,mmr,0.058333333333333334,0.004232804232804233,0.0
1,195,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,195,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,195,mmr,0.058333333333333334,0.004232804232804233,0.0
1,208,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,208,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,208,mmr,0.058333333333333334,0.004232804232804233,0.0
1,221,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,221,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,221,mmr,0.058333333333333334,0.004232804232804233,0.0
1,234,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,234,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,234,mmr,0.058333333333333334,0.004232804232804233,0.0
1,247,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,247,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,247,mmr,0.058333333333333334,0.004232804232804233,0.0
1,261,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,261,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,261,mmr,0.058333333333333334,0.004232804232804233,0.0
1,274,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,274,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,274,mmr,0.058333333333333334,0.004232804232804233,0.0
1,287,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,287,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,287,mmr,0.058333333333333334,0.004232804232804233,0.0
1,300,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,300,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
1,300,mmr,0.058333333333333334,0.004232804232804233,0.0
2,50,greedy,0.075,0.02401515151515152,0.36666666666666664
2,50,anti_kt,0.075,0.02401515151515152,0.36666666666666664
2,50,mmr,0.075,0.014510582010582012,0.008333333333333333
2,63,greedy,0.1,0.026020923520923517,0.65
2,63,anti_kt,0.1,0.026020923520923517,0.65
2,63,mmr,0.1,0.009232804232804233,0.016666666666666666
2,76,greedy,0.10833333333333334,0.02384929884929885,0.43333333333333335
2,76,anti_kt,0.10833333333333334,0.02384929884929885,0.43333333333333335
2,76,mmr,0.10833333333333334,0.011925111925111925,0.016666666666666666
2,89,greedy,0.15833333333333333,0.05349190161690163,0.9083333333333333
2,89,anti_kt,0.15833333333333333,0.05349190161690163,0.9083333333333333
2,89,mmr,0.15833333333333333,0.007804232804232804,0.016666666666666666
2,103,greedy,0.14166666666666666,0.031478937728937735,0.95
2,103,anti_kt,0.14166666666666666,0.031478937728937735,0.95
2,103,mmr,0.14166666666666666,0.004232804232804233,0.016666666666666666
2,116,greedy,0.08333333333333333,0.02328153328153328,0.85
2,116,anti_kt,0.08333333333333333,0.02328153328153328,0.85
2,116,mmr,0.08333333333333333,0.004232804232804233,0.0
2,129,greedy,0.09166666666666666,0.01542124542124542,0.6833333333333333
2,129,anti_kt,0.09166666666666666,0.01542124542124542,0.6833333333333333
2,129,mmr,0.09166666666666666,0.00868945868945869,0.008333333333333333
2,142,greedy,0.06666666666666667,0.01396062271062271,0.5166666666666667
2,142,anti_kt,0.06666666666666667,0.01396062271062271,0.5166666666666667
2,142,mmr,0.06666666666666667,0.0073005698005698,0.008333333333333333
2,155,greedy,0.09166666666666666,0.01939171939171939,0.44166666666666665
2,155,anti_kt,0.09166666666666666,0.01939171939171939,0.44166666666666665
2,155,mmr,0.09166666666666666,0.004232804232804233,0.008333333333333333
2,168,greedy,0.06666666666666667,0.01122932622932623,0.43333333333333335
2,168,anti_kt,0.06666666666666667,0.01122932622932623,0.43333333333333335
2,168,mmr,0.06666666666666667,0.0031339031339031338,0.008333333333333333
2,182,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,182,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,182,mmr,0.058333333333333334,0.004232804232804233,0.0
2,195,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,195,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,195,mmr,0.058333333333333334,0.004232804232804233,0.0
2,208,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,208,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,208,mmr,0.058333333333333334,0.004232804232804233,0.0
2,221,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,221,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,221,mmr,0.058333333333333334,0.004232804232804233,0.0
2,234,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,234,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,234,mmr,0.058333333333333334,0.004232804232804233,0.0
2,247,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,247,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,247,mmr,0.058333333333333334,0.004232804232804233,0.0
2,261,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,261,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,261,mmr,0.058333333333333334,0.004232804232804233,0.0
2,274,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,274,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,274,mmr,0.058333333333333334,0.004232804232804233,0.0
2,287,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,287,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,287,mmr,0.058333333333333334,0.004232804232804233,0.0
2,300,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,300,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
2,300,mmr,0.058333333333333334,0.004232804232804233,0.0
3,50,greedy,0.075,0.02401515151515152,0.35
3,50,anti_kt,0.075,0.02401515151515152,0.35
3,50,mmr,0.075,0.018214285714285718,0.008333333333333333
3,63,greedy,0.1,0.026020923520923517,0.65
3,63,anti_kt,0.1,0.026020923520923517,0.65
3,63,mmr,0.1,0.009232804232804233,0.016666666666666666
3,76,greedy,0.10833333333333334,0.02384929884929885,0.43333333333333335
3,76,anti_kt,0.10833333333333334,0.02384929884929885,0.43333333333333335
3,76,mmr,0.10833333333333334,0.011925111925111925,0.016666666666666666
3,89,greedy,0.15833333333333333,0.05349190161690163,0.9083333333333333
3,89,anti_kt,0.15833333333333333,0.05349190161690163,0.9083333333333333
3,89,mmr,0.15833333333333333,0.01470899470899471,0.03333333333333333
3,103,greedy,0.14166666666666666,0.0293956043956044,0.95
3,103,anti_kt,0.14166666666666666,0.0293956043956044,0.95
3,103,mmr,0.14166666666666666,0.004232804232804233,0.016666666666666666
3,116,greedy,0.08333333333333333,0.02328153328153328,0.85
3,116,anti_kt,0.08333333333333333,0.02328153328153328,0.85
3,116,mmr,0.08333333333333333,0.009788359788359789,0.008333333333333333
3,129,greedy,0.09166666666666666,0.01542124542124542,0.6833333333333333
3,129,anti_kt,0.09166666666666666,0.01542124542124542,0.6833333333333333
3,129,mmr,0.09166666666666666,0.00868945868945869,0.008333333333333333
3,142,greedy,0.06666666666666667,0.01396062271062271,0.5166666666666667
3,142,anti_kt,0.06666666666666667,0.01396062271062271,0.5166666666666667
3,142,mmr,0.06666666666666667,0.0083994708994709,0.008333333333333333
3,155,greedy,0.09166666666666666,0.01939171939171939,0.44166666666666665
3,155,anti_kt,0.09166666666666666,0.01939171939171939,0.44166666666666665
3,155,mmr,0.09166666666666666,0.004232804232804233,0.008333333333333333
3,168,greedy,0.06666666666666667,0.01122932622932623,0.43333333333333335
3,168,anti_kt,0.06666666666666667,0.01122932622932623,0.43333333333333335
3,168,mmr,0.06666666666666667,0.0031339031339031338,0.008333333333333333
3,182,greedy,0.058333333333333334,0.01122932622932623,0.45
3,182,anti_kt,0.058333333333333334,0.01122932622932623,0.45
3,182,mmr,0.058333333333333334,0.004232804232804233,0.0
3,195,greedy,0.058333333333333334,0.01122932622932623,0.45
3,195,anti_kt,0.058333333333333334,0.01122932622932623,0.45
3,195,mmr,0.058333333333333334,0.004232804232804233,0.0
3,208,greedy,0.058333333333333334,0.01122932622932623,0.45
3,208,anti_kt,0.058333333333333334,0.01122932622932623,0.45
3,208,mmr,0.058333333333333334,0.004232804232804233,0.0
3,221,greedy,0.058333333333333334,0.01122932622932623,0.45
3,221,anti_kt,0.058333333333333334,0.01122932622932623,0.45
3,221,mmr,0.058333333333333334,0.004232804232804233,0.0
3,234,greedy,0.058333333333333334,0.01122932622932623,0.45
3,234,anti_kt,0.058333333333333334,0.01122932622932623,0.45
3,234,mmr,0.058333333333333334,0.004232804232804233,0.0
3,247,greedy,0.058333333333333334,0.01122932622932623,0.45
3,247,anti_kt,0.058333333333333334,0.01122932622932623,0.45
3,247,mmr,0.058333333333333334,0.004232804232804233,0.0
3,261,greedy,0.058333333333333334,0.01122932622932623,0.45
3,261,anti_kt,0.058333333333333334,0.01122932622932623,0.45
3,261,mmr,0.058333333333333334,0.004232804232804233,0.0
3,274,greedy,0.058333333333333334,0.01122932622932623,0.45
3,274,anti_kt,0.058333333333333334,0.01122932622932623,0.45
3,274,mmr,0.058333333333333334,0.004232804232804233,0.0
3,287,greedy,0.058333333333333334,0.01122932622932623,0.45
3,287,anti_kt,0.058333333333333334,0.01122932622932623,0.45
3,287,mmr,0.058333333333333334,0.004232804232804233,0.0
3,300,greedy,0.058333333333333334,0.01122932622932623,0.45
3,300,anti_kt,0.058333333333333334,0.01122932622932623,0.45
3,300,mmr,0.058333333333333334,0.004232804232804233,0.0
4,50,greedy,0.075,0.02401515151515152,0.35833333333333334
4,50,anti_kt,0.075,0.02401515151515152,0.35833333333333334
4,50,mmr,0.075,0.00951058201058201,0.008333333333333333
4,63,greedy,0.1,0.026020923520923517,0.65
4,63,anti_kt,0.1,0.026020923520923517,0.65
4,63,mmr,0.1,0.009232804232804233,0.016666666666666666
4,76,greedy,0.10833333333333334,0.02384929884929885,0.43333333333333335
4,76,anti_kt,0.10833333333333334,0.02384929884929885,0.43333333333333335
4,76,mmr,0.10833333333333334,0.011925111925111925,0.016666666666666666
4,89,greedy,0.15833333333333333,0.05349190161690163,0.9083333333333333
4,89,anti_kt,0.15833333333333333,0.05349190161690163,0.9083333333333333
4,89,mmr,0.15833333333333333,0.007804232804232804,0.016666666666666666
4,103,greedy,0.14166666666666666,0.031478937728937735,0.95
4,103,anti_kt,0.14166666666666666,0.031478937728937735,0.95
4,103,mmr,0.14166666666666666,0.004232804232804233,0.016666666666666666
4,116,greedy,0.08333333333333333,0.02328153328153328,0.8416666666666667
4,116,anti_kt,0.08333333333333333,0.02328153328153328,0.8416666666666667
4,116,mmr,0.08333333333333333,0.006084656084656085,0.008333333333333333
4,129,greedy,0.09166666666666666,0.01542124542124542,0.6916666666666667
4,129,anti_kt,0.09166666666666666,0.01542124542124542,0.6916666666666667
4,129,mmr,0.09166666666666666,0.00868945868945869,0.008333333333333333
4,142,greedy,0.06666666666666667,0.01396062271062271,0.5083333333333333
4,142,anti_kt,0.06666666666666667,0.01396062271062271,0.5083333333333333
4,142,mmr,0.06666666666666667,0.0073005698005698,0.008333333333333333
4,155,greedy,0.08333333333333333,0.01939171939171939,0.4583333333333333
4,155,anti_kt,0.08333333333333333,0.01939171939171939,0.4583333333333333
4,155,mmr,0.08333333333333333,0.004232804232804233,0.0
4,168,greedy,0.06666666666666667,0.01122932622932623,0.43333333333333335
4,168,anti_kt,0.06666666666666667,0.01122932622932623,0.43333333333333335
4,168,mmr,0.06666666666666667,0.0031339031339031338,0.008333333333333333
4,182,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,182,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,182,mmr,0.058333333333333334,0.004232804232804233,0.0
4,195,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,195,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,195,mmr,0.058333333333333334,0.004232804232804233,0.0
4,208,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,208,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,208,mmr,0.058333333333333334,0.004232804232804233,0.0
4,221,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,221,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,221,mmr,0.058333333333333334,0.004232804232804233,0.0
4,234,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,234,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,234,mmr,0.058333333333333334,0.004232804232804233,0.0
4,247,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,247,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,247,mmr,0.058333333333333334,0.004232804232804233,0.0
4,261,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,261,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,261,mmr,0.058333333333333334,0.004232804232804233,0.0
4,274,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,274,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,274,mmr,0.058333333333333334,0.004232804232804233,0.0
4,287,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,287,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,287,mmr,0.058333333333333334,0.004232804232804233,0.0
4,300,greedy,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,300,anti_kt,0.058333333333333334,0.01122932622932623,0.4583333333333333
4,300,mmr,0.058333333333333334,0.004232804232804233,0.0
